id,ind_text,tgt_text
emot-train-116,"dan konten ask fm cuma seru2an aja sama temen2 ngga ada yg berbau seks sama sekali, jawabin pertanyaan juga yg normal2 aja tapi kok banyak yg mention kayak gitu ya, sedih akutu","dan kontèn ask fm tibang rêsêp-rêsêpan ajè amè têmên-têmên kagak adè nyang bêbau sèks acan, jawabin pêrtanyaan jugè nyang normal-normal ajè tapi kok banyak nyang nyêbut kayak gono yè, sêdih ayè tuh"
emot-test-303,[USERNAME] [USERNAME] Wah banget ini pak Sbg contoh jalan kampung saya dari simpang parmonangan tiga balata ke bosar / bandar Jawa luar biasa rusak nya PaRAH,[USERNAME] [USERNAME] Buset banget eni pak Jadi contoh jalan kampung aye dari simpang parmonangan tige balate ke bosar / bandar Jawa luar biase ambrol nye PaRAH
indolem-train-2542,"Tak Bisa Bayar Utang, Mobil Presiden Parma Disita: Sang presiden justru tak mampu membayar tagihan pribadinya. http://bit.ly/1LXbxan ","Kagak Bisè Bayar Utang, Mobil Prèsidèn Parma Disitè: Sang prèsidèn justru kagak mampu bayar tagihan pribadinyè. http://bit.ly/1LXbxan "
emot-train-2414,"Aduh pemotor jgn suka ngerumpi di atas fly over daan mogot dong, macet tauk [USERNAME] [USERNAME] [USERNAME] [USERNAME]","Adeh nyang make motor jangan suke rumpi di atas jalan layang daan mogot dong, macet tau [USERNAME] [USERNAME] [USERNAME] [USERNAME]"
indolem-train-23,"Jangan Khawatir Gemuk Karena Banyak Makan, Ini Dia Informasinya #JktHealth http://ow.ly/JyZHf ","Jangan Kuatir Semok Soalnye Banyak Gegares, Ini Die Inpormasinye #JktSehat http://ow.ly?JyZHf"
emot-train-1812,"Penutup thread ini adalah, saya mohon kamu selalu inget. Saya sayang kamu. Ilysm to the moon and never back, thanks for everything.. Saranghae [USERNAME]","Ujung tulisan eni ntu, aye arep lu selalu inget. Aye sayang lu. aye demen banget ama lu ampe ke bulan ama kaga perne balik, makasi buat segalenye.. Saranghae [USERNAME]"
indolem-train-2837,remote ac mulai rusak,rèmot AC mulè butut
indolem-train-1248,"AC mati, tidak ada keset, pelayanan kurang","AC mati, kagak ada topo, pelayanan kurang"
indolem-train-1812,ac agak bau. remote tv tidak berfungsi,ac mayan bau. remot tipi kaga jalan
emot-train-2701,Sedang mencoba freeman mask yang lemon+mint. Sumpaah ini muka enak beett kek adem2 lucu gmn gtttt karna ada mint nya mungkin.......tp enak bet sih wkaka,Lagi nyoba freeman mask nyang lemon+min. Sumpeee eni muke sedep ameett kek adem-adem lucu gimane gituuu karne ade min nye kayenye.......tapi sedep amet sih wkaka
emot-train-661,"guys aku lagi deg degan parah, takut ga bisa ambil 24sks smt ini, udah tinggal 1 matkul lg yg mau keluar tapi aku ga yakin soalnya ngerasa zonk bgt dosen sm uasnya biar ga takut gimana ya kepikiran trs ga enak","temen-temen aye lagi deg-degan pareh, iseng kagak bise ambil 24sks semester ini, udeh tinggal 1 matkul lagi yang mao keluar tapi aye kagak yakin soalnye ngerase apes bener dosen ame uasnye supaye kagak iseng begimane ye kepikiran mulu kagak sedep"
emot-train-577,"Punya utang udah 2thn ditagih ngilang2an, tapi kalo ada hp keluaran terbaru gapernah ketinggalan, punya otak gasih? Dikira sininya gabutuh duit apa, iya kalo utangnya dikit lah ini","Punye utang udeh 2 tau ditagih ilang-ilangan, tapi kalo ada hape keluaran terbaru kagak pernah ketinggalan, punye otk kagak sih? Dikire sininye kagak butuh duit ape, iye kalo utangnye dikit lah ini"
emot-train-2487,"Addeh, Mas dan Bpk sekalian, sekali lagi Via Vallen hanyalah KORBAN, yang mesti speak up agar supaya TIDAK TERULANG kembali. Sebagai bentuk spread awareness sekaligus hukuman buat siapapun yg ngeDM dia spy stop. Kamu klo dilecehkan kyk gitu diam aja? gimana pelaku mau berhenti [URL]","Bujug, Abang ame babeh sekalian, sekali lagi Via Vallen tibang KORBAN, yang kudu ngomong supaye KAGAK KEULANG lagi. Sebagei bentuk nyadarin orang-orang sekaligus hukuman bakal siape juga yang ngirim pesen die supaye berenti. Elu kalo dilecehin kayak gono diem aje? gimane pelaku mao berenti [URL]"
emot-train-851,"[USERNAME] [USERNAME] [USERNAME] br keluar goa ya? lu ga tau presiden lu diancam bunuh, dikacung2in? ma bicah pula. viral video nya. ga mgkn kalo ga tau. parah lu","[USERNAME] [USERNAME] [USERNAME] baru kêluar goa yè? lu kagak tau prèsidèn lu diancêm bunuh, dikacung-kacungin? amè bocah pulè. piral pidio nyè. kagak mungkin kalo kagak tau. parèh lu"
emot-train-2131,"Aku tidak meminta kau hadir dlm hdpku, tapi tuhan mempertemukan aku dan kamu. Aku tdk berharap lebih darimu, kau memberi harapan dlm hdpku hingga aku bs menerimamu. Tapi saat ini kau meninggalkan aku seorang diri tanpamu.","Ayè kagak ngêmintè êlu hadir dalêm idup ayè, tapi tuhan ngêmêrtêmuin ayè dan êlu. Ayè kagak ngarêp lêbih darilu, êlu ngêbêri arêpan dalêm idup ayè hinggè ayè bisa nêrimèlu. Tapi saat êni êlu ngêninggalin ayè sêorang diri tanpèlu."
emot-train-2609,"Ada orang yg berubah, jadi lebih positif atau negatif, kita ga pernah tau the biggest reason kenapa dia berubah, kalo salah ya dikasih tau jangan dihujat","Ada orang nyang bêrobah, jadi lêbih positip atau nègatip, kita ora pêrnah tau alêsan têrgêdé ngapah diah bêrobah, kalu salah yak dikasih tau ontong dihujat"
indolem-validation-208,mohon diperbaiki : 1. air hangat kecil 2. deposit yang dikembalikan sesuai dengan yang disetorkan padahal tidak ada kerusakan yang ditimbulkan.,Tolong dibenerin : 1. aer anget mampet 2. deposit nyang dibalikin sesuei ama nyang disetorin padaal kagak ade krusakan nyang ditimbulin.
indolem-train-3175,"[Detikinet]Bikin Video Klip, Syahrini Pakai Konsep Absurd[Kapanlagi]: Penyanyi yang satu ini sedang menggarap ... http://bit.ly/1vR1Ock ","[Detikinèt]Ngêja Pidio Klip, Syahrini Pakè Konsèp Ora Masup Akal[Kapanlagi]: Biduan nyang atu ênih sêdêng ngêgarêp ... http://bit.ly/1vR1Ock "
emot-train-1902,Terimakasih telah menuangkanya dalam cerita dn kemudian di posting dlm sebuah blog. Setidaknya semakin tau pasti bagaimana perjalanan kalian.,Makasih udeh naro dalem cerite dan trus di posting dalem atu blog. Seengganye semakin tau pasti pegimane perjalanan lu-lu pade.
emot-train-11,"[USERNAME] ""Cinta tak butuh pengorbanan. Pada saat kau merasa berkorban, pada saat itu cintamu mulai pudar."" Ini wejangan dari mbah [USERNAME]","[USERNAME] ""Cinte kagak butuh pengorbanan. Pade saat elu ngrasa bekorban, pas ntu cinte elu mulei luntur."" Ini sediaan dari nenek [USERNAME] "
indolem-test-864,lumayan.. hanya saja kalau malam air kurang kencang dan air panasnya tidak terasa..,mayan.. tibang aje kalo malem aer kurang kenceng ame aer panasnye kagak terase..
emot-train-2128,"Kita berteman beda genarasi. Asiknya kita yang tua berasa jadi muda, dan mereka yg muda belajar membahas hal-hal serius dalam masa depan. Kita berteman se asik #HonorIndonesia meskipun kadang harus mrnghadapi sifat kekanak-kanakan mereka. [URL]","Kita bêtêmên bèda gênêrasi. Asiknyah kita nyang kolot bêrasa jadi muda, dan mêrèka nyang muda bêlajar ngêbahas hal-hal sêrius dalêm masa dêpan. Kita bêtemên sêasik #HonorIndonèsia mêski gè kadang kudu ngadêpin sipat kêbocah-bocahan mêrèka. [URL]"
indolem-train-1117,kenapa baru nak hargai bila orang tu dah pergi,kenape baru eluh hargei kalo orang ntu udeh pergi
emot-validation-93,Dan twitter pun menjadi pelarian dari sosmed lain karena curhat di sosmed lain ga sebebas curhat di sini.... .... .... .... termasuk saya ahahahahahhaha,Dan twitter ge jadi alihan dari sosmed laen karne dumel di sosmed laen kagak sebebas dumel di mari.... .... .... ....ngikut aye ge ahahahahahahha
emot-train-2631,"Muhammad Ali lebih dari sekedar petinju. Ia Muslim terbaik, manusia terbaik di era modern. Teguh berprinsip namun lembut pada penggemar &amp","Muhammad Ali lebih dari sekedar tukang tonjok. Iye Muslim terbae, manusie terbae di jaman moderen. Teguh berprinsip tapi ramah pade penggemar &amp"
emot-train-361,"Ga usah di aminin, doa lu ga akan mustajab. Sama kayak orang umroh dengan niat ""politik"" ga akan di qobul. Lu kira dngn kampanye sambil teriak takbir, sang Pencipta bakal ikut nyoblos #Mikir [URL]","Kaga use di aminin, doa lu kaga bakal mustajab. Sama kaye orang umroh make niat ""politik"" kaga bakal di qobul. Lu kate dengan kampanye sambil gegerawakan takbir, sang Pencipte bakal ikut nyoblos #Mikir [URL]"
emot-train-3056,sudah beberapa kali mencoba yang ada hanya melukai seseorang yang tidak terlibat. daripada terus mengulang lebih baik mungkin move on sendiri dulu jangan melibatkan orang lain. karna hanya akan menambah luka baru. bagi orang itu.,udeh beberape kali nyoba yang ada tibang ngelukain seseorang yang kagak terlibat. dari pade ngulang mulu lebih bae mungkin pindah dewek dulu jangan ngelibatin orang laen. soalnye tibang bakal nambah luke baru. bakal orang ntu.
indolem-train-3376,"Bila Hatta Memimpin, PAN Selalu di Bawah Bayang2 Partai Demokrat [?] Part By @SangPemburu99 http://dlvr.it/8dYF1w   ","jike Hatta Memimpin, PAN Slalu di Bawah Remang-Remang Partei Demokrat [?] Bagian @SangPemburu99 http://dlvr.it/8dYF1w   "
emot-train-415,"Ya Allah, di timeline berderet twit dari bmkg. Gempa susulannya berlanjut sampe sekarang dan hanya berselang beberapa menit. #PrayForLombok.. stay safe","Ya Allah, di linimasa bederet twit dari bmkg. Gempa susulannye nerus sampe karang dan cuman berselang beberape menit. #BedoeBuatLombok.. tetep aman"
indolem-train-334,"Di Belgia, rata-rata sekolah belajar hanya 3 jam selebihnya mengasah kemampuan.","Di Belgia, rate-rate sekoleh belajar tibang 3 jem sleebihnye ngasah kemonesan."
indolem-train-2954,Ac nya tidak berfungsi dengan baik,Ac nye eror
emot-train-1805,"Masalah ga akan pernah menjauh, hadapi Selasamu dengan penuh semangat!","Masale kaga bakal perne ngejauh, adepin Selase lu dengan penuh semanget!"
indolem-train-860,"Puaskan Pelanggan, HPM Luncurkan Honda Engine Oil Treatment -> http://goo.gl/BaUnNq ","Puasin Pêlanggan, HPM Luncurin Pêrawatan Mêsin Oli Honda -> http://goo.gl/BaUnNq "
indolem-train-3264,PDIP - KIH Terbelah Soal Kapolri http://j.mp/1CYih3A  #sib,PDIP - KIH Kebele Soal Kapolri http://j.mp/1CYih3A #sib
indolem-train-714,"MOBIL HEMAT ENERGI KARYA MAHASISWA UNHAS, 'TAWWA, BISA TONJI': http://goo.gl/ITY0vx  ","MOBIL IRIT ENERGI BIKINAN MAHASISWA UNHAS, 'TAWWA, BISE TONJI': http://goo.gl/ITY0vx  "
indolem-train-3594,"kqmqrnya bau rokok,,, pelayanannya kurang ramah","kamarnye bau rokok,,, pelayannye kurang resik"
indolem-train-981,"Sungguh Allah benar2 ridho pd hamba jk makan lalu memujiNya atas makanan itu, jk minum lalu memujiNya atas minuman itu (HR Muslim)","Sungguh Allah bener-bener ridho ame hamba kalo gegares terus memujiNya atas gegaresan ntu, kalo minum terus memujiNya atas minuman ntu (HR Muslim)"
indolem-train-143,"PT Semen Padang Salurkan Rp4,55 Miliar untuk Sekolah di Padang http://bitly.com/1anmEfd ","PT Semen Padang Nyalurin Rp 4,55 Miliar bakal sekoleh di Padang http://bitly.com?1anmEfd"
emot-train-3117,"Tamaki sedikit menggerakkan kepalanya sampai bibir dapat menyentuh sebagian dari atas kepala Haruhi, "" ia mengecup kening sang kekasih, """"Kalau begitu aku sepuluh kali lebih merindukanmu."""" Bisik Tamaki.""","Tamaki sedikit ngegerakin kepalenye sampe bibir bise nyentuh separo dari atas kepale Haruhi, "" die nyosor jidat cemcemannye, """"Kalo begitu aye sepuluh kali lebih ngangenin lu."""" Bisik Tamaki."""
indolem-train-1554,"Plus = Kamar besar, harga murah, ada kulkas, ranjang bagus. Minus= WiFi tidak bisa konek pas di kamar, saluran TV tak bagus, remote tak ada baterai. nilai 7/10","Plus = Pangkeng lega, harge murah, ade kulkas, dipan cakep. Minus= Wipi kagak bise nyambung pas di pangkeng, saluran Tipi burik, remot kagak ade batre. ponten 7/10"
indolem-train-1802,sahur lupa diantar ke kamar padahal udah pesan. hotelnya suram tapi kamar oke.,gegares sawur pake lupe segala lagi dianter ke pangkeng padaal udah mesen. hotelnya samun tapi pangkengnya okeh. 
indolem-test-985,Partai Demokrat : Jokowi Lecehkan DPR http://ift.tt/1BoBygB  #kabarsiang,Partei Demokrat : Jokowi Lecehkan DPR http://ift.tt/1BoBygB  #kabarsiang
indolem-train-1052,"Cuman bisa liat konser afgan di mobil aja, aku udh bahagia. Alhamdulillah ???? [pic] ? https://path.com/p/2auhUj ","Cuman bise delok konser afgan di mobil aje, aye udeh girang. Alhamdulillah ???? [pic] https://path.com/p/2auhUj"
indolem-train-3221,Edisi galau malam minggu ? Kamu Yang Kutunggu (with Afgan) by Rossa ? https://path.com/p/nrLjm,Edisi ngenes malem minggu ? Kamu Yang Kutunggu (bareng Afgan) karye Rossa ? https://path.com/p/nrLjm
indolem-train-1276,"interior memuaskan, pillow case sedikit apek, overall it's good","kusen muasin, sarung bantal rada apek, keseluruhan cakep"
emot-train-2202,"Mrk mo ceritain apapun ttglo... toh mrk sbnrnya buka aib dirinya sendiri yaitu : IRI dan ngga mampu pengen jd kyk lo So, focusing on your path... biarin anjing mengonggong, haters mengonggong","Die orang mao nyeritain ape juge tentang elu... toh die orang sebenernye buke aib dewekan ntu : IRI ame kagak mampu pengen jadi kayak elo Jadinye, pokus di path elu... bagen anjing menggonggong, orang pembenci menggonggong"
indolem-test-45,"Awalnya, kancing baju diposisikan pada ujung lengan, supaya lengan baju tidak untuk melap muka.","Mulenye, kancing pakean ditaro di ujung lengen, supaye lengen pakea  kaga buat ngelap muka."
emot-train-1710,"Saya menyayanginya dengan amat hati-hati, karena saya mau dia itu utuh dan gak mau melihatnya terluka. Semoga kau merasakan apa yg saya rasa. Kau orang yg paling aku sayang setelah ibu.","Aye nyanyanginnye pake ati-ati bener, soalnye aye mao die ntu utuh ame kagak mao ngeliatnye terluke, semoge elu rasain ape yang aye rase. Elu orang yang paling aye sayang setelah enyak."
emot-test-146,"Mencintai kamu itu tidak sulit, yang sulit itu adalah bertahan mencintai kamu yang sudah jelas masih mencintai orang lain Yang sulit mengikhlaskan cinta sejati agar bisa berbahagia tanpa harus membebani diri dan keluarganya","Demenin lu ntu kaga sulit, nyang sulit ntu netep demenin lu nyang udeh danta masi demenim orang laen Nyang sulit ngikhlasin cinte sejati bagen bise berbahagia tanpe kudu ngebebanin diri ama keluargenye"
indolem-test-827,Karena kacamata mungkin sudah tidak cukup untuk seorang Rini Fatimah Zaelani aka Syahrini... #KACAMUKA? [pic] ? https://path.com/p/4qskIa,Karna kacamata mungkin udah ora cukup buat sêorang Rini Fatimah Zaelani alias Syahrini... #KACAMUKA? [gambar] ? https://path.com/p/4qskIa
indolem-train-22,Jodoh Pasti Bertemu by Afgan ? https://path.com/p/P9deN,Jodoh Pasti ketemu oleh Afgan ? https://path.com/p/P9deN
indolem-train-3625,Saya tidak jadi menginap disana tempatnya tidak ada perawatan begitu masuk bau bangkai,Aye kagak jadi nginep disonoh tempatnye kagak ade prawatan begituh masuk bau bangke 
emot-train-2859,"Kenapa lebaran identik dengan baju baru, masak rendang & opor, belanja gila2an? Kalau buat yang kurang mampu, ngenes gak ya lihat sebelahnya belanja satu trolley?","Kenape lebaran identik ama pakean baru, masak rendang & opor, belanje gila-gilaan? Kalo buat nyang kurang mampu, ngenes kaga ye delok sebelahnye belanje atu kranjang?"
emot-train-3147,Hal yang paling buat hari-hari ini selalu indah adalah kamu Karena kamu itu ASIK ( Anugerah yang Sempurna Indah di Kehidupan ku) #IniSahurTIKETCOMHariKe20 [USERNAME] [USERNAME],Hal nyang paling ngêjè ari-ari êni sêlalu indah adalah êlu Karna êlu ntu ASYIK ( Anugêrah nyang Sêmpurnè Indah di Kêidupan ayè) #ÊniSaurTIKETCOMAriKê20 [USERNAME] [USERNAME]
indolem-train-2765,Wifinya tolong di benahi,Wipinye tulung di dandanin
emot-train-2188,"Masih ada yg order dress ke gw, walau ngga di posting di manapun. Bahkan akun shopee aja lg diliburin. Tapi doi tetep mau order, via DM IG pribadi. Boleh terharu ngga?","Masing adè nyang mêsên gaun kê ayè, walo kagak dipos di manè gè. Bahkan akun Shopee ajè lagi dipêrèin. Tapi diè têtêp mao mêsên, liwat Pêsên Langsung Instagram pribadi. Bolèh têrharu kagak?"
indolem-train-2964,menginap yg kedua kalinya.. suka kamar nya tapi sprei nya kok kotor kaya yg belum d cuci..,nginep yang kedua kalinye.. demen kamar nye tapi sepre nye kok kotor kayak yang belom di cuci..
indolem-train-219,"aduh senyum nya @Lady6igi semakin memikat imut bgt, ati2 @RaffiAhmadLagi jagain dr kumbang2 ","aduh mèsêmnyè @Lady6igi mangkin mêmikat imut bangêt, ati-ati @RaffiAhmadLagi jagèin dari bangbung-bangbung "
emot-validation-159,"Ntan busuk banget, temen kok kamu gituin. Aku busuk nih, trus sadar, udah minta maap, gak dimaapin nih, yaudah terus aja aku busuk. Dan gak pernah bisa difermentasi ke hal baik lagi. Makanya, skarang biarin lah aku hidup bergelimang karma dari kalian.","Ntan brengsek banget, temen kok eluh gituin. Aye brengsek nih, trus nyadar, Udeh minte maap, kagak dimaapin inih, yaudeh trus aje aye brengksek. Dan kagak pernah bise dipermentasi ke hal baek lage. Mangkenye, skarang biarin lah aye idup diselimutin karme dari elu pade."
indolem-train-754,Sya puas menginap di hotel ini dari segi harga sangat terjangkau acbagus keaman bagus kebersihan juga bagus yang hanya air panas gak panas,Ayè puas nginêp di hotèl êni dari sêgi hargè amat kêjangkau ac cakêp kêamanan cakêp kêrêsikan jugè cakêp nyang tibang aèr panas kagak panas
emot-train-482,Masih degdegan gemeter hati ga tenang ngantuk udah ilang selera makan juga ilang gimana besok ya ALLAH  Takutt banget kalo aku sampek ga bisa lanjut aku harus ngapain ?,Masih deg-degan gemeter ati kagak anteng ngantuk udeh ilang napsu gegares juge ilang begimane besok ya ALLAH  Iseng bener kalo ampe kagak bise lanjut aye kudu ngapain ?
emot-validation-60,Joko Widodo meyakinkan bahwa mereka semua akan menemukan dan melihat sendiri betapa toleransi dan sinergi dapat terjalin di antara masyarakat yang bahkan berbeda keyakinan.#JokowiSekaliLagi,Joko Widodo ngeyakinin kalo die-die pade bakal nemuin ama nempo dewek betape toleransi dan sinergi bise terjalin di antare masyarakat nyang ampe berbeda keyakinan.#JokowiSekaliLagi
indolem-train-1903,kebersihan wc nya perlu di perhatikan :),keresikan pangkeng nye kudu di peratiin :)
emot-validation-106,"Wah sekarang udah gak ada tulisan itu ya? Apollo dengan Pollo aja udah berdamai dengan masa lalu, tinggal mbanya aja nih yg belum berdamai dengan ... Ah sudahlah haha","Wah karang udèh kagak adè tulisan ntu yè? Apollo amè Pollo ajè udèh bêrdamèi amè wayah dulu, tinggal mpoknyè ajè nih nyang bêlon bêrdamèi amè ... Ah udèhlah haha"
emot-train-2449,"Rencana : mau bagi makanan ke para tetangga karena mendekati hari raya. Oke, tradisi ""ater - ater"" (kalo dirumah) Realita : katanya ""disini, nggak ada kebiasaan kayak begitu......"" Krik krik Berakhir dengan, *yaudah kasih ke yang mau aja deh ntar kalo mau buka puasa* ","Rencane : mao bagi gegaresan ke para tetangge soalnye mendekati hari raye. Okeh tradisi ""anter-anter"" (kalo di rumeh) Kenyataan : katanye ""disini, kagak ada ketumanan kayak begono......"" Krik krik Berakhir ame, *yaudeh kasih ke yang mao aje deh entar kalo mao buke puase*"
emot-validation-38,"Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!","Lu-lu pade kadang ketemu orang di sosmed nyang nyatenye temennye si ini gitu kaga si,eh ternyate si ini mantannye si itu,atau wah ternyate si ini nyang bikin konten yutub eni!! Kenape kenape dunie eni kecit amat?! "
emot-train-3235,"namanya orangtua ya emang wajib kan bayarin anaknya sekolah ? jadi gada tu yang namanya buang2 duit !! semua yang udah dilakuin sama kita baik bener apa gak itu gabakal sia sia ! gausah takut gagal, gausah mikir buruk. justru yg sia sia tu dg kalian ngejudge orglain kyk gini","namenye orangtue ya emang kudu pan bayarin anaknye sekola ? jadi kaga ade tu nyang namenye buang-buang duit !! semue nyang udeh dilakuin ama kite bagen bener ape kaga ntu kaga bakal sie-sie ! gauseh takut gagal, gausah mikir jelek. justru nyang sie-sie ntu ama lu-lu pade ngejelekin orang laen kaye gini"
indolem-train-851,Jangan pernah menyerah selama msh ada keberanian tuk bangkit krn ketika kamu memutuskan tuk berhenti ketika itulah kesuksesanmu akan pergi.,Jangan pernah nyerah selame masih ada kejegeran bakal bangkit soalnye pas elu mutusin bakal berenti pas ntulah kesuksesan elu bakal minggat.
indolem-train-2415,"Ayahhhh, itu anu pergi keluar malam ehhh, padahal natau makassar tidak aman sekarang...","Babeh, ntu yang minggat keluar malem eh, pedahal udeh tau makassar kagak aman sekarang..."
emot-train-2265,"Dg menggunakn sistem demokrasi bgtulah jlnnya, tp yakin Pemerintah sll berupaya mjd lbh baik dn lbh baikk teruss utk ksejahteraan bersama [URL]","Dengan make sistem demokrasi begitu dah jalannye, tp yakin Pemerentah terus berupaye jadi lebih bae ama lebih bener teruss buat kesejahteraan bareng [URL]"
emot-train-2644,Orang pesimis mengeluhkan tentang angin,Orang pêsimis ngêluhin têntang angin
emot-test-39,[USERNAME] suka skinship cuma ama pacar. peluk cium nangkring di paha duduk di pangkuan ya gitu deh wkwkw klo ama temen cwek agak canggung nyahah,[USERNAME] demen nyolek cuman ama pacar. kekep nyosor nangkring di paha duduk di pangkuan ya gitu deh wkwkw klo ama temen wadon mayan canggung nyahah
indolem-train-109,"Dalam cinta, ketika kamu harus bertanya apa arti dirimu dalam hidup dia yg mencintaimu, mungkin saat itu adalah waktu yg tepat tuk pergi.","Dalem cinte, pas eluh kudu nanye ape arti diri eluh dalem idup die nyang nyintei eluh, mungkin pas ituh iyelah waktu nyang pas buat pergi."
emot-train-2374,[USERNAME] Blm tentu yg bilang gitu kerja nya bener. Mending disebut plenga plengo tapi kerja nyata hasil banyak drpd banyak nyinyir hasil nol besar. Sukses selalu untuk pakde [USERNAME] dan para pendukungnya,[USERNAME] Belom tentu yang ngomong gono gawe nye bener. Mending disebut planga-plongo tapi gawe nyate hasil banyak dari pade banyak mimil hasil no gede. Sukses selalu bakal encang [USERNAME] ame pare pendukungnye
indolem-train-1236,"Seneng bgt dapet snack tambahan dari airy. Lokasi hotelnya bagus, dekat dengan pusat kota. Cuma kurang empuk sedikit bantalnya hihi","sumringah banget dapet cemilan tambahan dari airy. Lokasi hotelnye cakep, deket ame pusat kote. Cume kureng empuk dikit bantalnye hihi"
emot-train-1961,"Di malam 21 ini, aku berdoa, semoga apa apa yg overdosis di negeri ini segera kembali pada dosisnya apapun itu, yang sedang sedang aja, yang tengah tengah aja. Berlebihan itu ga baeek","Di malem 21 ini, aye berdoa, semoge ape-ape yang operdosis di negri ini cepetan balik pade dosisnye ape juge ntu, yang sedeng-sedeng aje, yang tengah-tengah aje. Berlebihan ntu kagak bae"
indolem-train-2124,"@andi_chairil Panggung Afgan, kok, terlihat kecil dan sesek, ya? ","@andi_chairil Panggung Afgan, kok, kêliat kêcit ama sêsêk, yak? "
indolem-test-47,"Adik Syahrini, Aisyahrani membenarkan kakaknya punya hubungan dengan  Feriyani. Namun, hubungan itu... http://bit.ly/1vRs9qD  #Celebrity","Adek Syahrini, Asiyahrani ngakuin mpoknye ade ubungan same Feriyani. tapi, ubungan ituh... http://bit.ly/1vRs9qD  #selebriti "
emot-train-1336,"apa tdk ada kata lain, yg dipelajari anak2 disekolah ttg Cebong berbeda bagi mrk, anak2 tanya : Jadi Cebong itu orang ya, bukan anak Katak ? [URL]","ape kaga ade kate laen, nyang dipelajarin bocah-bocah disekola tentang Cebong berbeda bagi die, bocah-bocah tanye : Jadi Cebong ntu orang ye, bukan anak Kodok ? [URL]"
indolem-train-2861,"Ruangan cukup nyaman. Standar Airyroom lah. namun ada beberapa kekurangan seperti colokan sedikit, WiFi mati, air agak bau, Tidak ada gantungan baju di kamar mandi.","Ruangan cukup kêrasan. Standar Airyroom lah. namun ada bêbêrapah kêkurangan kèk colokan sêdikit, WiFi modar, aèr rada apêk, Ora ada gantungan baju di sumur."
indolem-train-3530,lumayan bagus dan terasa aman cmn AC kurang dingin aja..... salam....,mayan cakêp dan têrasè aman tibang AC kurang adêm ajè..... salam....
emot-train-2167,Dlu sering ngumpulin uang untuk main diwartel buat telpon boneka poci yg bisa bahasa inggris sama indonesiamitosnya bisa disamperin #OldMoneyGakNgerasain,Dulu sering ngumpulin duit buat maen diwartel buat nelpon boneka poci nyang bise bahase inggris ama indonesia mitosnye bise disamperin #GenerasiLameOraNgerasain
indolem-train-1811,"@kompascom: Demokrat Protes Pimpinan KPK Usulan SBY Tak Dipilih Jokowi http://kom.ps/AFploc """" salah usul, harusnya yg diusulkan bu ani ??","@kompascom: Démokrat Protes Pimpinan KPK Usulan SBY Ora Dipilih Jokowi http://kom.ps/AFploc """" salah usul, kudunyah nyang diusulin bu ani ??"
indolem-train-733,cowok keliatan ganteng kalo.... (sebutin 10) ? 1. rapi 2. pake baju koko 3. abis mandi 4. ga garing 5. pinter 6.... http://ask.fm/a/bqbeoa96,Laki keliatan cakep kalo.... (sebutin 10) ? 1. rapi 2. make pakean koko 3. abis mandi 4. kagak garing 5. pinter 6.... http://ask.fm/a/bqbeoa96
emot-train-2432,Ngak ngerti lagi deh gue. Kok bisa2nya ada orang di dunia ini yg berdiri ajah tuh udah keren. T-Shirt doang. Gila ngak tu... [USERNAME] [USERNAME] [URL],Ora ngarti lagih dah guah. Kok bisa-bisanyah ada orang di dunia ênih nyang bêdiri ajah tuh udah kêrèn. Kaos doang. Sèdèng ora tuh... [USERNAME] [USERNAME] [URL]
emot-train-1333,"Semoga kita semakin terdorong untuk berniat menyemai cinta di rumah rumah kita.... agar Allah hantar diri kita kepada kebahagiaan hakiki yang hanya ada jika dekat dengan Allah Subhanahu wa Ta'ala... ""... [URL]","Sêmogè kitè mangkin kêdorong buat bêrniat nyêmai cintè di rumèh rumèh kitè.... agar Allah ngêbawè diri kitè kêpadè kêbahagièan hakiki nyang tibang adè jika dêkêt dêngan Allah Subhanahu wa Taala... ""... [URL]"
indolem-train-3282,Kran kamar mandi rusak dah lapor. Gak ada perbaikan,Kran sumur rusak udeh ngadu. kagak ade perbaekan 
indolem-train-1475,"Hal yang paling ditakuti #Taurus adalah jika orang yang mereka sayang, pergi meninggalkan mereka","Hal yang paling diisengin #Taurus ntu kalo orang yang die orang sayang, minggat ninggalin die orang"
indolem-train-3476,"tempat oke nyaman ,bagus semuanya , cuma pelayannya kurang, minta password wifi ga di kasih .alasan ","Tempat okeh kerasan ,cakep semuanye , tibang pelayannye kurang, minta kode wifi kagak dikasih .ngelesan"
indolem-validation-291,Suatu saat aku benar-benar akan pergi. Kapanpun itu bisa saja terjadi. Jaga diri.. Jangan nakal.. Aku sayang kamu({})  ?,Suatu wayah guah bênêr-bênêr bakal mèrad. Kapan gè onoh bisa baè têrjadi. Jaga diri.. Ontong badêr.. Guah sayang êluh({})  ?
indolem-train-3152,"toilet tidak bersih, tidak ada bathmed, kitchen wastafel kurang bersih.","jamban kagak resik, kagak ada kelengkepan mandi, dapur tempat cuci tangan kurang resik."
indolem-train-2772,yaelah mau nonton si abang malah udahan????? ? Knock Me Out by Afgan ? https://path.com/p/zkjvp,ahileh mao nonton si abang malah udehan????? ? Knock Me Out oleh Afgan ? https://path.com/p/zkjvp
